year,indicator,channel_code,mapped_name,purpose_name,share
2017,multilateral_purpose_spending_shares,41110,joint united nations programme on hiv aids,Health,0.7163747380310168
2017,multilateral_purpose_spending_shares,41110,joint united nations programme on hiv aids,"Social infrastructure, protection and services",0.28080016112449585
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Agriculture and Forestry & Fishing,0.001576163691098694
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Banking & Financial Services and Business,0.005237788983827904
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Civil society,0.1535771603911788
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Conflict Peace and Security,0.02770928943949483
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Education,0.0011047649840902167
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Energy,0.026550090532477335
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Environment Protection,0.08808224130971617
2017,multilateral_purpose_spending_shares,41114,united nations development programme,General Budget Support,0.0138281061057465
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Government,0.25551860450027714
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Health,0.0173347506342207
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Humanitarian,0.1387259964262752
2017,multilateral_purpose_spending_shares,41114,united nations development programme,"Industry, Mining, Construction",0.0011630267248428756
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Multi-sector,0.032440623688508405
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Other,7.12550364768283e-05
2017,multilateral_purpose_spending_shares,41114,united nations development programme,"Social infrastructure, protection and services",0.03132093852119467
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Trade Policies & Regulations,0.000648766668011652
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Transport & Storage and communications,0.0006887709982911337
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Unallocated/ Unspecificed,0.20325035170542202
2017,multilateral_purpose_spending_shares,41114,united nations development programme,Water Supply & Sanitation,0.0011713096588488337
2017,multilateral_purpose_spending_shares,41116,united nations environment programme,Administrative Costs of Donors,0.16296506030968938
2017,multilateral_purpose_spending_shares,41116,united nations environment programme,Environment Protection,0.7873053334642941
2017,multilateral_purpose_spending_shares,41116,united nations environment programme,Humanitarian,0.04972960622601647
2017,multilateral_purpose_spending_shares,41119,united nations population fund,Civil society,0.07599262569201028
2017,multilateral_purpose_spending_shares,41119,united nations population fund,Education,0.03499637968766635
2017,multilateral_purpose_spending_shares,41119,united nations population fund,Environment Protection,0.0011058809275307114
2017,multilateral_purpose_spending_shares,41119,united nations population fund,General Budget Support,0.0014867570788494589
2017,multilateral_purpose_spending_shares,41119,united nations population fund,Government,0.06499422341397851
2017,multilateral_purpose_spending_shares,41119,united nations population fund,Health,0.5937493148068456
2017,multilateral_purpose_spending_shares,41119,united nations population fund,Humanitarian,0.06744458540540851
2017,multilateral_purpose_spending_shares,41119,united nations population fund,Multi-sector,0.00900091091696868
2017,multilateral_purpose_spending_shares,41119,united nations population fund,"Social infrastructure, protection and services",0.15122932207074188
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Administrative Costs of Donors,0.22133876176701306
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Civil society,0.016829030311334214
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Conflict Peace and Security,0.00255126483442528
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Education,0.06053752197669798
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Environment Protection,0.00039170556823111034
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Government,0.03248860058201166
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Health,0.1570376470286426
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Humanitarian,0.047102015152635845
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,"Industry, Mining, Construction",8.400120929163973e-05
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Multi-sector,0.22321560176079308
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,"Social infrastructure, protection and services",0.06504732105794868
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Transport & Storage and communications,0.020311250363907248
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Unallocated/ Unspecificed,0.12199052787740795
2017,multilateral_purpose_spending_shares,41122,united nations children’s fund,Water Supply & Sanitation,0.03107406418788857
2017,multilateral_purpose_spending_shares,41130,united nations relief and works agency for palestine refugees in the near east,Administrative Costs of Donors,0.17557502619652865
2017,multilateral_purpose_spending_shares,41130,united nations relief and works agency for palestine refugees in the near east,Education,0.5706823316095802
2017,multilateral_purpose_spending_shares,41130,united nations relief and works agency for palestine refugees in the near east,Health,0.17708220480808512
2017,multilateral_purpose_spending_shares,41130,united nations relief and works agency for palestine refugees in the near east,Humanitarian,0.07666043738580641
2017,multilateral_purpose_spending_shares,41140,world food programme,Agriculture and Forestry & Fishing,0.00045983020610709915
2017,multilateral_purpose_spending_shares,41140,world food programme,Education,0.06906371665517443
2017,multilateral_purpose_spending_shares,41140,world food programme,Government,0.007824942972708084
2017,multilateral_purpose_spending_shares,41140,world food programme,Health,0.05314549872490477
2017,multilateral_purpose_spending_shares,41140,world food programme,Humanitarian,0.7173410549739695
2017,multilateral_purpose_spending_shares,41140,world food programme,Other,0.05347533611820757
2017,multilateral_purpose_spending_shares,41140,world food programme,"Social infrastructure, protection and services",0.0008665013630097683
2017,multilateral_purpose_spending_shares,41140,world food programme,Unallocated/ Unspecificed,0.09782311898591894
2017,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,Administrative Costs of Donors,0.13663126412915358
2017,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,Agriculture and Forestry & Fishing,0.0005283487719752661
2017,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,Banking & Financial Services and Business,0.055835335710273874
2017,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,Civil society,0.12026220056232087
2017,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,Education,0.018346434380375594
2017,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,Humanitarian,0.0034601410637385044
2017,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,"Industry, Mining, Construction",0.0030772504671542004
2017,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,"Social infrastructure, protection and services",0.6603866948486221
2017,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,Trade Policies & Regulations,0.0001567536995608934
2017,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,Unallocated/ Unspecificed,0.0013155763668250909
2017,multilateral_purpose_spending_shares,41147,central emergency response fund,Humanitarian,1.0
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,Agriculture and Forestry & Fishing,0.565806653998783
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,Civil society,0.005107688938449207
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,Environment Protection,0.05241454561888563
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,Government,0.02897595198835319
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,Health,0.11495166883215929
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,Humanitarian,0.052781820858135334
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,"Industry, Mining, Construction",0.007998205914831082
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,Multi-sector,0.03819784487990362
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,"Social infrastructure, protection and services",0.0842409915011704
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,Trade Policies & Regulations,0.04334768184226195
2017,multilateral_purpose_spending_shares,41301,food and agricultural organisation,Water Supply & Sanitation,0.0059420044129470375
2017,multilateral_purpose_spending_shares,41305,united nations,Administrative Costs of Donors,0.037235170555972814
2017,multilateral_purpose_spending_shares,41305,united nations,Banking & Financial Services and Business,1.3458538679692523e-06
2017,multilateral_purpose_spending_shares,41305,united nations,Civil society,0.017654558853961742
2017,multilateral_purpose_spending_shares,41305,united nations,Conflict Peace and Security,0.0638381686276062
2017,multilateral_purpose_spending_shares,41305,united nations,Education,5.2880616953835935e-05
2017,multilateral_purpose_spending_shares,41305,united nations,Environment Protection,7.683465956251165e-05
2017,multilateral_purpose_spending_shares,41305,united nations,Government,0.014434873903426255
2017,multilateral_purpose_spending_shares,41305,united nations,Health,0.0007445309118252974
2017,multilateral_purpose_spending_shares,41305,united nations,Humanitarian,0.855497512584436
2017,multilateral_purpose_spending_shares,41305,united nations,Multi-sector,0.00047094763024509644
2017,multilateral_purpose_spending_shares,41305,united nations,"Social infrastructure, protection and services",0.00829024959317584
2017,multilateral_purpose_spending_shares,41305,united nations,Transport & Storage and communications,3.579959309680561e-06
2017,multilateral_purpose_spending_shares,41305,united nations,Water Supply & Sanitation,0.0016993462496568187
2017,multilateral_purpose_spending_shares,41307,world health organisation assessed contributions,Health,0.8929454783111563
2017,multilateral_purpose_spending_shares,41307,world health organisation assessed contributions,Humanitarian,0.10703938839722003
2017,multilateral_purpose_spending_shares,41312,international atomic energy agency assessed contributions,Unallocated/ Unspecificed,0.9999999999999999
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Agriculture and Forestry & Fishing,0.02173939393795352
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Banking & Financial Services and Business,0.02430123376628007
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Conflict Peace and Security,0.047862126956881766
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Energy,0.014435571712858137
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Environment Protection,0.41134534499276654
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Government,0.0013592320232117569
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Health,0.020859779019627465
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,"Industry, Mining, Construction",0.032116283143312586
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,"Social infrastructure, protection and services",0.03851767417551847
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Trade Policies & Regulations,0.012197913118953838
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Transport & Storage and communications,0.2819240679135919
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Unallocated/ Unspecificed,0.0026119880984607807
2017,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,Water Supply & Sanitation,0.09072939114058318
2017,multilateral_purpose_spending_shares,41317,green climate fund,Agriculture and Forestry & Fishing,0.06338182649750185
2017,multilateral_purpose_spending_shares,41317,green climate fund,Energy,0.609073654608678
2017,multilateral_purpose_spending_shares,41317,green climate fund,Environment Protection,0.0630762007971642
2017,multilateral_purpose_spending_shares,41317,green climate fund,Government,0.08070959178245289
2017,multilateral_purpose_spending_shares,41317,green climate fund,Humanitarian,0.07148121006969413
2017,multilateral_purpose_spending_shares,41317,green climate fund,Multi-sector,0.08440719557629082
2017,multilateral_purpose_spending_shares,41317,green climate fund,Water Supply & Sanitation,0.0278703206682182
2017,multilateral_purpose_spending_shares,41319,world tourism organization,Trade Policies & Regulations,1.0
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Action Relating to Debt,1.4378809059274315e-06
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Administrative Costs of Donors,0.053272822301969086
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Agriculture and Forestry & Fishing,0.07559027694301106
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Banking & Financial Services and Business,0.015242817029846775
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Civil society,0.04684262150909141
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Conflict Peace and Security,0.04675178807594115
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Education,0.07526046795217613
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Energy,0.033964730290059815
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Environment Protection,0.030381501880885238
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,General Budget Support,0.05465467451387939
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Government,0.08892393744387535
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Health,0.05126890262114605
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Humanitarian,0.15223808333971078
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,"Industry, Mining, Construction",0.016095584185026626
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Multi-sector,0.08343538529065625
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Other,0.017020728187661247
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,"Social infrastructure, protection and services",0.045050629758038314
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Trade Policies & Regulations,0.016217700880341666
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Transport & Storage and communications,0.05248804547621788
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Unallocated/ Unspecificed,0.009896856474431157
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,Water Supply & Sanitation,0.03509498468681516
2017,multilateral_purpose_spending_shares,42001,european commission development share of budget,,0.0002991427966492181
2017,multilateral_purpose_spending_shares,42004,european investment bank,Agriculture and Forestry & Fishing,0.020166143168409697
2017,multilateral_purpose_spending_shares,42004,european investment bank,Banking & Financial Services and Business,0.4233434181164001
2017,multilateral_purpose_spending_shares,42004,european investment bank,Education,0.0030187979804687853
2017,multilateral_purpose_spending_shares,42004,european investment bank,Energy,0.1504827187117762
2017,multilateral_purpose_spending_shares,42004,european investment bank,Environment Protection,0.002193685550905538
2017,multilateral_purpose_spending_shares,42004,european investment bank,Government,0.0011734115655036054
2017,multilateral_purpose_spending_shares,42004,european investment bank,Health,0.01452068375257436
2017,multilateral_purpose_spending_shares,42004,european investment bank,Humanitarian,0.014842943732421355
2017,multilateral_purpose_spending_shares,42004,european investment bank,"Industry, Mining, Construction",0.06256430530823297
2017,multilateral_purpose_spending_shares,42004,european investment bank,Multi-sector,0.017782154414919683
2017,multilateral_purpose_spending_shares,42004,european investment bank,"Social infrastructure, protection and services",0.010147107024256015
2017,multilateral_purpose_spending_shares,42004,european investment bank,Trade Policies & Regulations,0.002472278208758006
2017,multilateral_purpose_spending_shares,42004,european investment bank,Transport & Storage and communications,0.21913194392813118
2017,multilateral_purpose_spending_shares,42004,european investment bank,Unallocated/ Unspecificed,0.023899282858743858
2017,multilateral_purpose_spending_shares,42004,european investment bank,Water Supply & Sanitation,0.02312207471931131
2017,multilateral_purpose_spending_shares,42004,european investment bank,,0.011139050959187356
2017,multilateral_purpose_spending_shares,43001,international monetary fund poverty reduction and growth trust,Action Relating to Debt,0.029527961256093492
2017,multilateral_purpose_spending_shares,43001,international monetary fund poverty reduction and growth trust,General Budget Support,0.9704720387439065
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Action Relating to Debt,6.213418409456711e-06
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Agriculture and Forestry & Fishing,0.0465740506402744
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Banking & Financial Services and Business,0.11378811036531129
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Civil society,0.004333987120342258
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Education,0.05522022378309521
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Energy,0.16158957725277603
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Environment Protection,0.012027136595713956
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,General Budget Support,0.00045207721176416626
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Government,0.12404306138703619
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Health,0.04662000196897717
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Humanitarian,0.015351616280183137
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,"Industry, Mining, Construction",0.040932902243997434
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Multi-sector,0.05162489068369762
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Other,6.040087889934735e-05
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,"Social infrastructure, protection and services",0.07830232370248089
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Trade Policies & Regulations,0.007040633141501824
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Transport & Storage and communications,0.14453690917376028
2017,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,Water Supply & Sanitation,0.08241991705101012
2017,multilateral_purpose_spending_shares,44002,international development association,Action Relating to Debt,0.013666750237829522
2017,multilateral_purpose_spending_shares,44002,international development association,Agriculture and Forestry & Fishing,0.10164500248114483
2017,multilateral_purpose_spending_shares,44002,international development association,Banking & Financial Services and Business,0.050421604546708645
2017,multilateral_purpose_spending_shares,44002,international development association,Civil society,0.0035087332573728518
2017,multilateral_purpose_spending_shares,44002,international development association,Conflict Peace and Security,0.0022035518299994205
2017,multilateral_purpose_spending_shares,44002,international development association,Education,0.10084995195751104
2017,multilateral_purpose_spending_shares,44002,international development association,Energy,0.10219414812693489
2017,multilateral_purpose_spending_shares,44002,international development association,Environment Protection,0.008992148630305596
2017,multilateral_purpose_spending_shares,44002,international development association,General Budget Support,0.0005360995172157048
2017,multilateral_purpose_spending_shares,44002,international development association,Government,0.10579668014774156
2017,multilateral_purpose_spending_shares,44002,international development association,Health,0.0883179055828996
2017,multilateral_purpose_spending_shares,44002,international development association,Humanitarian,0.03401029942596994
2017,multilateral_purpose_spending_shares,44002,international development association,"Industry, Mining, Construction",0.02356742797661345
2017,multilateral_purpose_spending_shares,44002,international development association,Multi-sector,0.06904952433462552
2017,multilateral_purpose_spending_shares,44002,international development association,Other,0.0018969785874365127
2017,multilateral_purpose_spending_shares,44002,international development association,"Social infrastructure, protection and services",0.08411144932207518
2017,multilateral_purpose_spending_shares,44002,international development association,Trade Policies & Regulations,0.015725084295436887
2017,multilateral_purpose_spending_shares,44002,international development association,Transport & Storage and communications,0.11076637573433612
2017,multilateral_purpose_spending_shares,44002,international development association,Unallocated/ Unspecificed,8.13495466112907e-07
2017,multilateral_purpose_spending_shares,44002,international development association,Water Supply & Sanitation,0.07148385322279069
2017,multilateral_purpose_spending_shares,46000,regional development bank,Agriculture and Forestry & Fishing,0.1438257496981173
2017,multilateral_purpose_spending_shares,46000,regional development bank,Banking & Financial Services and Business,0.0855154001021338
2017,multilateral_purpose_spending_shares,46000,regional development bank,Education,0.01879501700233993
2017,multilateral_purpose_spending_shares,46000,regional development bank,Energy,0.06526111086309605
2017,multilateral_purpose_spending_shares,46000,regional development bank,Government,0.09212143253016378
2017,multilateral_purpose_spending_shares,46000,regional development bank,Health,0.004762615104698047
2017,multilateral_purpose_spending_shares,46000,regional development bank,"Industry, Mining, Construction",0.08836099185216076
2017,multilateral_purpose_spending_shares,46000,regional development bank,Multi-sector,0.01618461612168079
2017,multilateral_purpose_spending_shares,46000,regional development bank,Trade Policies & Regulations,0.0767697840708273
2017,multilateral_purpose_spending_shares,46000,regional development bank,Transport & Storage and communications,0.325277900877937
2017,multilateral_purpose_spending_shares,46000,regional development bank,Water Supply & Sanitation,0.047271404819017364
2017,multilateral_purpose_spending_shares,46002,african development bank,Action Relating to Debt,0.02816813602086969
2017,multilateral_purpose_spending_shares,46002,african development bank,Agriculture and Forestry & Fishing,0.03287971144240451
2017,multilateral_purpose_spending_shares,46002,african development bank,Banking & Financial Services and Business,0.27019202216798377
2017,multilateral_purpose_spending_shares,46002,african development bank,Education,0.0226142574948943
2017,multilateral_purpose_spending_shares,46002,african development bank,Energy,0.21794196761176968
2017,multilateral_purpose_spending_shares,46002,african development bank,Environment Protection,2.6260446628752905e-05
2017,multilateral_purpose_spending_shares,46002,african development bank,General Budget Support,0.1758988106623529
2017,multilateral_purpose_spending_shares,46002,african development bank,Government,0.002866167648306714
2017,multilateral_purpose_spending_shares,46002,african development bank,Health,0.012068506213356934
2017,multilateral_purpose_spending_shares,46002,african development bank,Humanitarian,0.003836894689653702
2017,multilateral_purpose_spending_shares,46002,african development bank,"Industry, Mining, Construction",0.027916459785118072
2017,multilateral_purpose_spending_shares,46002,african development bank,Multi-sector,0.06165956073660844
2017,multilateral_purpose_spending_shares,46002,african development bank,"Social infrastructure, protection and services",0.0006748010074831728
2017,multilateral_purpose_spending_shares,46002,african development bank,Trade Policies & Regulations,4.5308325208396664e-05
2017,multilateral_purpose_spending_shares,46002,african development bank,Transport & Storage and communications,0.12046109030040965
2017,multilateral_purpose_spending_shares,46002,african development bank,Unallocated/ Unspecificed,1.2644631020435764e-06
2017,multilateral_purpose_spending_shares,46002,african development bank,Water Supply & Sanitation,0.02274878098384935
2017,multilateral_purpose_spending_shares,46003,african development fund,Action Relating to Debt,5.998724776199729e-07
2017,multilateral_purpose_spending_shares,46003,african development fund,Agriculture and Forestry & Fishing,0.0799639660251553
2017,multilateral_purpose_spending_shares,46003,african development fund,Banking & Financial Services and Business,0.01340518095029956
2017,multilateral_purpose_spending_shares,46003,african development fund,Civil society,0.0009319828986602628
2017,multilateral_purpose_spending_shares,46003,african development fund,Education,0.04753662593294638
2017,multilateral_purpose_spending_shares,46003,african development fund,Energy,0.1551185383847576
2017,multilateral_purpose_spending_shares,46003,african development fund,Environment Protection,0.009452592004386735
2017,multilateral_purpose_spending_shares,46003,african development fund,General Budget Support,0.0469296235841508
2017,multilateral_purpose_spending_shares,46003,african development fund,Government,0.04281032263303431
2017,multilateral_purpose_spending_shares,46003,african development fund,Health,0.028704562146517936
2017,multilateral_purpose_spending_shares,46003,african development fund,Humanitarian,0.0026359520515302306
2017,multilateral_purpose_spending_shares,46003,african development fund,"Industry, Mining, Construction",0.004469165262224351
2017,multilateral_purpose_spending_shares,46003,african development fund,Multi-sector,0.17298370260760582
2017,multilateral_purpose_spending_shares,46003,african development fund,Other,5.068995413075829e-05
2017,multilateral_purpose_spending_shares,46003,african development fund,"Social infrastructure, protection and services",0.003563524209004685
2017,multilateral_purpose_spending_shares,46003,african development fund,Trade Policies & Regulations,4.5444353925001164e-05
2017,multilateral_purpose_spending_shares,46003,african development fund,Transport & Storage and communications,0.275313016341421
2017,multilateral_purpose_spending_shares,46003,african development fund,Water Supply & Sanitation,0.11608451078777168
2017,multilateral_purpose_spending_shares,46004,asian development bank,Action Relating to Debt,0.00042667955220562266
2017,multilateral_purpose_spending_shares,46004,asian development bank,Agriculture and Forestry & Fishing,0.034957535251747905
2017,multilateral_purpose_spending_shares,46004,asian development bank,Banking & Financial Services and Business,0.1079814713439696
2017,multilateral_purpose_spending_shares,46004,asian development bank,Civil society,1.3862260200446664e-05
2017,multilateral_purpose_spending_shares,46004,asian development bank,Education,0.039302291477165595
2017,multilateral_purpose_spending_shares,46004,asian development bank,Energy,0.21293121995735834
2017,multilateral_purpose_spending_shares,46004,asian development bank,Environment Protection,0.0002297466673690276
2017,multilateral_purpose_spending_shares,46004,asian development bank,Government,0.11119133643850761
2017,multilateral_purpose_spending_shares,46004,asian development bank,Health,0.010926916988050471
2017,multilateral_purpose_spending_shares,46004,asian development bank,Humanitarian,0.005696445717657588
2017,multilateral_purpose_spending_shares,46004,asian development bank,"Industry, Mining, Construction",0.029986270292887335
2017,multilateral_purpose_spending_shares,46004,asian development bank,Multi-sector,0.032944344845500816
2017,multilateral_purpose_spending_shares,46004,asian development bank,"Social infrastructure, protection and services",0.043138361518621944
2017,multilateral_purpose_spending_shares,46004,asian development bank,Trade Policies & Regulations,0.00615620697373175
2017,multilateral_purpose_spending_shares,46004,asian development bank,Transport & Storage and communications,0.24575745095345222
2017,multilateral_purpose_spending_shares,46004,asian development bank,Unallocated/ Unspecificed,0.04172460941239909
2017,multilateral_purpose_spending_shares,46004,asian development bank,Water Supply & Sanitation,0.07627920516396196
2017,multilateral_purpose_spending_shares,46008,development bank of latin america,Unallocated/ Unspecificed,1.0
2017,multilateral_purpose_spending_shares,46009,caribbean development bank,Unallocated/ Unspecificed,1.0
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Administrative Costs of Donors,0.049209823796669605
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Agriculture and Forestry & Fishing,0.027143396228638705
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Banking & Financial Services and Business,0.1559585970752427
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Civil society,0.011842030503317724
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Conflict Peace and Security,0.005257244828785522
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Education,0.04379192116156508
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Energy,0.09261497806482345
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Environment Protection,0.0047605266948610725
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Government,0.12219369540815779
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Health,0.043692257636846685
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Humanitarian,0.0015969355958742536
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,"Industry, Mining, Construction",0.01856084898174068
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Multi-sector,0.010893487294459178
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,"Social infrastructure, protection and services",0.11563772361900569
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Trade Policies & Regulations,0.0398125619104035
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Transport & Storage and communications,0.166429049154576
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Unallocated/ Unspecificed,0.009994730352727993
2017,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,Water Supply & Sanitation,0.08061019169230442
2017,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,Administrative Costs of Donors,0.02069026731230643
2017,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,Agriculture and Forestry & Fishing,0.018180846316657312
2017,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,Banking & Financial Services and Business,0.021625385114922437
2017,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,Civil society,0.0024942550297091933
2017,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,Conflict Peace and Security,0.02336586868565593
2017,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,Education,0.01446866062628523
2017,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,Energy,0.12705042642150138
2017,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,Environment Protection,0.03841615341635741
2017,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,Government,0.059979345512415086
