year,indicator,channel_code,mapped_name,share
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.005664572076837107
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,1.921842741659509e-05
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0001829297429725709
2019,multilateral_purpose_spending_shares,44002,international development association,3.613566206808355e-05
2019,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.0
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.0036938944279794697
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00014876555890286675
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0021692779467025317
2019,multilateral_purpose_spending_shares,44002,international development association,9.652933834685032e-05
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47111,adaptation fund,0.000722230517842198
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2019,multilateral_purpose_spending_shares,,,0.0
2019,multilateral_purpose_spending_shares,41114,united nations development programme,0.0004775119101234645
2019,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,0.0270167950342085
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0001489121122080511
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.00469268662072002
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.01001678824783689
2019,multilateral_purpose_spending_shares,44002,international development association,0.0015424420478335691
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46000,regional development bank,0.15446839076913202
2019,multilateral_purpose_spending_shares,46002,african development bank,0.017543490672826848
2019,multilateral_purpose_spending_shares,46003,african development fund,0.0
2019,multilateral_purpose_spending_shares,46004,asian development bank,0.024545198566254908
2019,multilateral_purpose_spending_shares,46008,development bank of latin america,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0002249344544031155
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.0
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.00043847649130850075
2019,multilateral_purpose_spending_shares,46025,islamic development bank,2.207154558654556e-06
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.00013447061074433773
2019,multilateral_purpose_spending_shares,47136,global green growth institute,0.0005499924857513427
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00045158327606918886
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.00022628340675630938
2019,multilateral_purpose_spending_shares,44002,international development association,0.004437925589660746
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46003,african development fund,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0005729631726662614
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.0
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.00898852819448993
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0
2019,multilateral_purpose_spending_shares,47128,nordic development fund,0.04747853618922584
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.05390563792284211
2019,multilateral_purpose_spending_shares,,,0.003163187399939497
2019,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.0
2019,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,0.014463715299184183
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.015861917114394303
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0046643370448616215
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.022118528012909103
2019,multilateral_purpose_spending_shares,44002,international development association,0.0043055468459929636
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46000,regional development bank,0.008379858757550249
2019,multilateral_purpose_spending_shares,46002,african development bank,2.1939094135653775e-05
2019,multilateral_purpose_spending_shares,46003,african development fund,0.005357378784331093
2019,multilateral_purpose_spending_shares,46004,asian development bank,0.0021686733713828215
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.009104894429272257
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.0
2019,multilateral_purpose_spending_shares,46024,council of europe development bank,0.4764893863063039
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47134,clean technology fund,0.00010259752784618262
2019,multilateral_purpose_spending_shares,47135,strategic climate fund,0.0009820140115996373
2019,multilateral_purpose_spending_shares,47136,global green growth institute,0.004372029819569629
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,3.593712696757334e-05
2019,multilateral_purpose_spending_shares,,,0.009600267985087174
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00034985336428644336
2019,multilateral_purpose_spending_shares,44002,international development association,0.0
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.000636422186733024
2019,multilateral_purpose_spending_shares,41108,international fund for agricultural development,0.0
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.012097584267256427
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0006683658213205649
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0029619472545520877
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0021814607718231237
2019,multilateral_purpose_spending_shares,44002,international development association,0.003686468086232648
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46000,regional development bank,0.013245095885406509
2019,multilateral_purpose_spending_shares,46002,african development bank,0.001968195588887707
2019,multilateral_purpose_spending_shares,46003,african development fund,0.00032745668099865775
2019,multilateral_purpose_spending_shares,46004,asian development bank,0.005874842368311842
2019,multilateral_purpose_spending_shares,46008,development bank of latin america,0.0
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.030950695841554188
2019,multilateral_purpose_spending_shares,46025,islamic development bank,1.3674977856783966e-05
2019,multilateral_purpose_spending_shares,47111,adaptation fund,0.000361115258921099
2019,multilateral_purpose_spending_shares,,,0.0
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.00332199473788323
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,7.846824306100021e-07
2019,multilateral_purpose_spending_shares,44002,international development association,8.19804643610709e-06
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.01761029112598223
2019,multilateral_purpose_spending_shares,,,0.0003082855224291888
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0001793625548912299
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2019,multilateral_purpose_spending_shares,44002,international development association,6.073077391270062e-05
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.002722678107888761
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2019,multilateral_purpose_spending_shares,,,3.2123239270149806e-05
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,4.711159386620141e-06
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0
2019,multilateral_purpose_spending_shares,44002,international development association,0.0
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.018651599264263633
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.00704539699047954
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.003075403353078268
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0
2019,multilateral_purpose_spending_shares,44002,international development association,0.0
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.008335756963986208
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46002,african development bank,0.0
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.001443190170567233
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0054061185751110965
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,1.8359260986772255e-05
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0001545710293371827
2019,multilateral_purpose_spending_shares,44002,international development association,0.0
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.002435490701718071
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,4.600575723449668e-05
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.009817116980452444
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.008512110787292908
2019,multilateral_purpose_spending_shares,,,0.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,2.6009171702683987e-05
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.03444854920905341
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,47136,global green growth institute,0.0015169310545584964
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,4.191394693279532e-05
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,4.863238624414422e-05
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.012850215944549435
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0002424088373923738
2019,multilateral_purpose_spending_shares,44002,international development association,5.8126963172656004e-05
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,,,0.0
2019,multilateral_purpose_spending_shares,41114,united nations development programme,0.0004117558751541995
2019,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,4.5837672792853406e-05
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00044515387669574
2019,multilateral_purpose_spending_shares,42004,european investment bank,3.144195529448555e-05
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0001058019898544682
2019,multilateral_purpose_spending_shares,44002,international development association,0.004198058906588245
2019,multilateral_purpose_spending_shares,46000,regional development bank,0.0005172801078201713
2019,multilateral_purpose_spending_shares,46002,african development bank,0.0009279336079747323
2019,multilateral_purpose_spending_shares,46003,african development fund,0.0
2019,multilateral_purpose_spending_shares,46004,asian development bank,0.0034201122925649878
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.021214914033578884
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0003402106082207413
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,3.3339540311774096e-05
2019,multilateral_purpose_spending_shares,44002,international development association,0.0004718611400602507
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46002,african development bank,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,5.2878712950422214e-05
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.0
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,6.772081090063952e-05
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,41114,united nations development programme,7.826501758916314e-05
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0003127982015695738
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.01448679832733818
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.004754523356042361
2019,multilateral_purpose_spending_shares,44002,international development association,0.0025119176684502017
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46002,african development bank,4.664181267811347e-06
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.02569495358757743
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,46026,asian infrastructure investment bank,0.0
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.23628501245494704
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2019,multilateral_purpose_spending_shares,44002,international development association,9.168250714024157e-05
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,6.839634858764227e-05
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0
2019,multilateral_purpose_spending_shares,44002,international development association,0.00010421233369915361
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.010437611296976746
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.008352640369656847
2019,multilateral_purpose_spending_shares,44002,international development association,0.0
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.012872467404870703
2019,multilateral_purpose_spending_shares,,,0.016331114647285958
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,4.659893591650711e-08
2019,multilateral_purpose_spending_shares,41122,united nations children’s fund,1.3508247995903009e-05
2019,multilateral_purpose_spending_shares,41317,green climate fund,0.004612439736840345
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,4.301012130480875e-05
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0004296176856390308
2019,multilateral_purpose_spending_shares,44002,international development association,2.5864375171945223e-05
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46002,african development bank,0.0
2019,multilateral_purpose_spending_shares,46008,development bank of latin america,0.0
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.009537397520116885
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.00021773478926127445
2019,multilateral_purpose_spending_shares,41114,united nations development programme,1.2301844837262846e-05
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.03509534121480852
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.005435187369883625
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0036631098334776635
2019,multilateral_purpose_spending_shares,44002,international development association,0.002723305384942413
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0012901449294455418
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.0
2019,multilateral_purpose_spending_shares,46025,islamic development bank,7.807243667884838e-05
2019,multilateral_purpose_spending_shares,47146,international investment bank iib,0.07149325803026886
2019,multilateral_purpose_spending_shares,41114,united nations development programme,6.0801260309513646e-05
2019,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,0.014887474177173008
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.004880450743584141
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.011522031170598787
2019,multilateral_purpose_spending_shares,44002,international development association,0.0062377768681936875
2019,multilateral_purpose_spending_shares,46000,regional development bank,0.0783679857029663
2019,multilateral_purpose_spending_shares,46002,african development bank,9.86096298734762e-05
2019,multilateral_purpose_spending_shares,46003,african development fund,4.705062303618711e-05
2019,multilateral_purpose_spending_shares,46004,asian development bank,0.013989249859582697
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.020120501870501042
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.0
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.006131502401193817
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,,,0.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00253164702778226
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,9.001341966162871e-05
2019,multilateral_purpose_spending_shares,44002,international development association,0.00018176432299890305
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,5.714420653186413e-07
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,9.270032893428236e-05
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,2.1563373172361685e-05
2019,multilateral_purpose_spending_shares,44002,international development association,2.588978526920572e-05
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00022553439194067967
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.00027535422535798396
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.00032638242139861756
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,2.7216848657659306e-05
2019,multilateral_purpose_spending_shares,41114,united nations development programme,0.0018024799202456907
2019,multilateral_purpose_spending_shares,41144,international labour organisation regular budget supplementary account,0.00011649410911053147
2019,multilateral_purpose_spending_shares,41319,world tourism organization,1.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0010147585122645293
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0013878232987565087
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0007926423993595272
2019,multilateral_purpose_spending_shares,44002,international development association,0.0028162943187118395
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46000,regional development bank,0.005436921003458242
2019,multilateral_purpose_spending_shares,46002,african development bank,0.0
2019,multilateral_purpose_spending_shares,46004,asian development bank,0.0004234626303341157
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.006765370827203941
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.0
2019,multilateral_purpose_spending_shares,46015,european bank for reconstruction and development,0.006387190095990578
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2019,multilateral_purpose_spending_shares,,,1.440027405085909e-05
2019,multilateral_purpose_spending_shares,41114,united nations development programme,0.10193708223305688
2019,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.0020599738442869603
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.061840722918099784
2019,multilateral_purpose_spending_shares,41305,united nations,1.713954515326241e-05
2019,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,0.33969767683451013
2019,multilateral_purpose_spending_shares,41317,green climate fund,0.008357365900034
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.01855801088151595
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.002260481490187901
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.006991392099147915
2019,multilateral_purpose_spending_shares,44002,international development association,0.004949307852711548
2019,multilateral_purpose_spending_shares,46002,african development bank,9.447971416369814e-05
2019,multilateral_purpose_spending_shares,46003,african development fund,0.0065347953898981116
2019,multilateral_purpose_spending_shares,46008,development bank of latin america,0.0
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.008341933555762073
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.02939377212819427
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.6147488584706654
2019,multilateral_purpose_spending_shares,47128,nordic development fund,0.05251131248994627
2019,multilateral_purpose_spending_shares,47129,global environment facility least developed countries fund,0.0
2019,multilateral_purpose_spending_shares,47130,global environment facility special climate change fund,0.7760294100494703
2019,multilateral_purpose_spending_shares,47131,organization for security and co operation in europe,0.01242614853025936
2019,multilateral_purpose_spending_shares,47134,clean technology fund,0.016364698564080925
2019,multilateral_purpose_spending_shares,47135,strategic climate fund,0.2651224621620701
2019,multilateral_purpose_spending_shares,47136,global green growth institute,0.6802892627911665
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0015656715646892104
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0007738876348598531
2019,multilateral_purpose_spending_shares,44002,international development association,0.0012164757125730018
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0
2019,multilateral_purpose_spending_shares,41114,united nations development programme,0.0007050250487295765
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.011429776450176576
2019,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,0.04236582065170785
2019,multilateral_purpose_spending_shares,41317,green climate fund,0.0024102845466733433
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.005866685134698749
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.00015849198397024746
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0003859882499951217
2019,multilateral_purpose_spending_shares,44002,international development association,0.0022477506141074955
2019,multilateral_purpose_spending_shares,46002,african development bank,0.0
2019,multilateral_purpose_spending_shares,46003,african development fund,0.0003287273923588559
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.00011231386643727786
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.00022192508495748027
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0056427607760027405
2019,multilateral_purpose_spending_shares,47111,adaptation fund,0.03451121584410421
2019,multilateral_purpose_spending_shares,47129,global environment facility least developed countries fund,0.0
2019,multilateral_purpose_spending_shares,,,4.650065188272515e-05
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.0018746935309265629
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0015323545096373244
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.000769996854027954
2019,multilateral_purpose_spending_shares,44002,international development association,0.001592416177161742
2019,multilateral_purpose_spending_shares,46025,islamic development bank,0.0
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0
2019,multilateral_purpose_spending_shares,,,2.4052178728825542e-05
2019,multilateral_purpose_spending_shares,41305,united nations,0.002428438221167901
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0003347827994033192
2019,multilateral_purpose_spending_shares,44002,international development association,0.00011373571949155948
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0
2019,multilateral_purpose_spending_shares,47111,adaptation fund,0.018285869755754
2019,multilateral_purpose_spending_shares,41122,united nations children’s fund,5.513106683579138e-06
2019,multilateral_purpose_spending_shares,41301,food and agricultural organisation,0.0013038371762254847
2019,multilateral_purpose_spending_shares,41314,united nations economic commission for europe extrabudgetary contributions only,0.021421006725961856
2019,multilateral_purpose_spending_shares,41317,green climate fund,0.0029629573442598615
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.00013001829850498302
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.0001812091444945446
2019,multilateral_purpose_spending_shares,44002,international development association,0.0006122231651808613
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,47044,global environment facility trust fund,0.0
2019,multilateral_purpose_spending_shares,47136,global green growth institute,0.034652199738411535
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,8.165054597297792e-06
2019,multilateral_purpose_spending_shares,,,3.214707353559457e-06
2019,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.1525883319684544
2019,multilateral_purpose_spending_shares,41317,green climate fund,0.0
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.08057924400183021
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.003607533428970954
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,3.404040746104791e-05
2019,multilateral_purpose_spending_shares,44002,international development association,1.7996266847253962e-06
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46002,african development bank,0.05425470863154442
2019,multilateral_purpose_spending_shares,46003,african development fund,0.1687850839964946
2019,multilateral_purpose_spending_shares,46004,asian development bank,0.0005323662210266332
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
2019,multilateral_purpose_spending_shares,46012,inter american development bank inter american investment corporation and multilateral investment fund,0.0
2019,multilateral_purpose_spending_shares,46013,inter american development bank fund for special operations,0.0
2019,multilateral_purpose_spending_shares,46026,asian infrastructure investment bank,0.0
2019,multilateral_purpose_spending_shares,47128,nordic development fund,0.08809437516020985
2019,multilateral_purpose_spending_shares,47131,organization for security and co operation in europe,0.5275435386227634
2019,multilateral_purpose_spending_shares,47135,strategic climate fund,0.0
2019,multilateral_purpose_spending_shares,47136,global green growth institute,0.02888355103606123
2019,multilateral_purpose_spending_shares,47142,opec fund for international development,0.026327166345617624
2019,multilateral_purpose_spending_shares,,,0.000658998955831532
2019,multilateral_purpose_spending_shares,41119,united nations population fund,0.008332432809089782
2019,multilateral_purpose_spending_shares,41122,united nations children’s fund,0.0011399348789080993
2019,multilateral_purpose_spending_shares,42001,european commission development share of budget,0.0045517222766829225
2019,multilateral_purpose_spending_shares,42004,european investment bank,0.0028910313080192707
2019,multilateral_purpose_spending_shares,44001,international bank for reconstruction and development,0.023579541282867676
2019,multilateral_purpose_spending_shares,44002,international development association,0.02755514986268812
2019,multilateral_purpose_spending_shares,44004,international finance corporation,nan
2019,multilateral_purpose_spending_shares,46000,regional development bank,0.030707125560637736
2019,multilateral_purpose_spending_shares,46002,african development bank,0.0
2019,multilateral_purpose_spending_shares,46003,african development fund,0.0003449354978496555
2019,multilateral_purpose_spending_shares,46004,asian development bank,0.012818336179118189
2019,multilateral_purpose_spending_shares,46008,development bank of latin america,0.0
2019,multilateral_purpose_spending_shares,46009,caribbean development bank,0.0
